module_id,season_id,lesson_id,lesson_number,lesson_title,youtube_url,youtube_id,category,is_supplementary,document_id
99,91,1163,64,Enneagram and the Deadly Sins Introduction Episode Preview | CS Joseph,https://www.youtube.com/watch?v=7JLBH4ZNPRU,7JLBH4ZNPRU,Livestream Specials,1,
99,91,1164,65,Struggling with acceptance? | Confessions of an ENTP | CS Joseph,https://www.youtube.com/watch?v=FuBcX-T4Cdo,FuBcX-T4Cdo,Livestream Specials,1,
99,91,1165,66,Our Personality Test UDJA Fixes How You've Been Testing Wrong | CS Joseph,https://www.youtube.com/watch?v=2cLIqX83RPA,2cLIqX83RPA,Livestream Specials,1,
99,91,1166,67,Introduction to EgoHacking By Text | CS Joseph,https://www.youtube.com/watch?v=-pO2KGH6RM8,-pO2KGH6RM8,Livestream Specials,1,
99,91,1167,68,Typing People By Text | CS Joseph & Samwise | EgoHacking By Text,https://www.youtube.com/watch?v=2XQuWpX4OZs,2XQuWpX4OZs,Livestream Specials,1,
99,91,1168,69,So Andrew Tate is not an ENTP you say? | Who Triggered CS Joseph?,https://www.youtube.com/watch?v=oqrgEf4audg,oqrgEf4audg,Livestream Specials,1,
99,91,1169,70,Heart of Ice | Confessions of an ENTP | CS Joseph,https://www.youtube.com/watch?v=1WfYuhLyW7s,1WfYuhLyW7s,Livestream Specials,1,
99,91,1170,71,Jung Love | EgoHacker Community | CS Joseph,https://www.youtube.com/watch?v=-vUvWCw7qJk,-vUvWCw7qJk,Livestream Specials,1,
99,91,1171,72,Jung Love Season 2 | EgoHacker Community | CS Joseph,https://www.youtube.com/watch?v=NzxbuEWlwvw,NzxbuEWlwvw,Livestream Specials,1,
99,91,1172,73,What INFPs Should Learn From Robert Greene | Octagram Analysis | CS Joseph,https://www.youtube.com/watch?v=dyGsOueqipQ,dyGsOueqipQ,Livestream Specials,1,
99,91,1173,74,"Jordan Peterson, the INTP! | Octagram Discussion | CS Joseph",https://www.youtube.com/watch?v=i7XxtX_Mtn0,i7XxtX_Mtn0,Livestream Specials,1,
99,91,1174,75,Heal Your Relationships Using Cognitive Origins! | C.S. Joseph,https://www.youtube.com/watch?v=EXk3KTk8gkk,EXk3KTk8gkk,Livestream Specials,1,
99,91,1175,76,Jung Love Season 3 | EgoHacker Community | CS Joseph,https://www.youtube.com/watch?v=gSrigF4DgL0,gSrigF4DgL0,Livestream Specials,1,
99,91,1176,77,Se Demon or Angel | Confessions of an ENTP | CS Joseph,https://www.youtube.com/watch?v=pbihAlESWCE,pbihAlESWCE,Livestream Specials,1,
99,91,1177,78,Helping an ISFP through decay and depression | CS Joseph,https://www.youtube.com/watch?v=eteW_oeZUMU,eteW_oeZUMU,Livestream Specials,1,
99,91,1178,79,ISFP Ti Demon | Confessions of an ENTP | CS Joseph,https://www.youtube.com/watch?v=udpgslD7LEw,udpgslD7LEw,Livestream Specials,1,
99,91,1179,80,How INFJs can stop outsourcing beliefs to others | CS Joseph,https://www.youtube.com/watch?v=8W2HAhRbNAc,8W2HAhRbNAc,Livestream Specials,1,
99,91,1180,81,Where is the proof? Does typology even exist? | CS Joseph,https://www.youtube.com/watch?v=Mv_--HGItJY,Mv_--HGItJY,Livestream Specials,1,
99,91,1181,82,"Confessions of an ENTP ""Assumptions"" | Typing Random People | CS Joseph",https://www.youtube.com/watch?v=BsxcQOii17A,BsxcQOii17A,Livestream Specials,1,
99,91,1182,83,Why EgoHacking Self is important,https://www.youtube.com/watch?v=30BsNdxJhN4,30BsNdxJhN4,Livestream Specials,1,
99,91,1183,84,CSJ Reacts to ENTP N3on & ESFP GIRLFRIEND SAM's Lie Detector Test | CS Joseph,https://www.youtube.com/watch?v=FzH-36zX5z4,FzH-36zX5z4,Livestream Specials,1,
99,91,1184,85,Facing Psychological Racism | CS Joseph Live,https://www.youtube.com/watch?v=jxu5vLdTiqA,jxu5vLdTiqA,Livestream Specials,1,
99,91,1185,86,How to seduce an ENTJ | CS Joseph | Season 36,https://www.youtube.com/watch?v=TQLO8UGUqOY,TQLO8UGUqOY,Livestream Specials,1,
99,91,1186,87,How to attract your most compatible mate using psychology | CS Joseph,https://www.youtube.com/watch?v=LujxybP6qXc,LujxybP6qXc,Livestream Specials,1,
99,91,1187,88,Learn Fast Psychology | Acolyte Q&A June 2024 | CS Joseph,https://www.youtube.com/watch?v=rl7cZiISuHw,rl7cZiISuHw,Livestream Specials,1,
99,91,1188,89,How to seduce an ESFJ | CS Joseph,https://www.youtube.com/watch?v=9aFH94oMlPU,9aFH94oMlPU,Livestream Specials,1,
99,91,1189,90,EgoHacking Love Primer | What's Next | CS Joseph,https://www.youtube.com/watch?v=698PQH8pzw0,698PQH8pzw0,Livestream Specials,1,
99,91,1190,91,Women have different dating styles… what is yours? | CS Joseph,https://www.youtube.com/watch?v=6tYh6dSgdPw,6tYh6dSgdPw,Livestream Specials,1,
99,91,1191,1,Inaugural Discord Q & A Session,https://www.youtube.com/watch?v=aR47GfZA3-w,aR47GfZA3-w,Public Q&A,1,
99,91,1192,2,Q & A - Episode 2,https://www.youtube.com/watch?v=P_m2_wWiddk,P_m2_wWiddk,Public Q&A,1,
99,91,1193,3,Q&A Episode 3,https://www.youtube.com/watch?v=kilHut-dD-0,kilHut-dD-0,Public Q&A,1,
99,91,1194,4,Q & A Episode 4,https://www.youtube.com/watch?v=rFy3COt7caw,rFy3COt7caw,Public Q&A,1,
99,91,1195,5,Q & A - Episode 5,https://www.youtube.com/watch?v=wr8SDiQ8D9A,wr8SDiQ8D9A,Public Q&A,1,
99,91,1196,6,Q & A - Episode 6,https://www.youtube.com/watch?v=mLPmb2WktLc,mLPmb2WktLc,Public Q&A,1,
99,91,1197,7,Q & A - Episode 7,https://www.youtube.com/watch?v=Ft2HhIrRb0A,Ft2HhIrRb0A,Public Q&A,1,
99,91,1198,8,Q & A - Episode 8,https://www.youtube.com/watch?v=_2767DDWNY4,_2767DDWNY4,Public Q&A,1,
99,91,1199,9,Q & A - Episode 9,https://www.youtube.com/watch?v=QmIMa2opymM,QmIMa2opymM,Public Q&A,1,
99,91,1200,10,Q & A - Episode 10,https://www.youtube.com/watch?v=nQbnEpkcZuU,nQbnEpkcZuU,Public Q&A,1,
99,91,1201,11,Q & A - Episode 11,https://www.youtube.com/watch?v=ypAHrv-sgmM,ypAHrv-sgmM,Public Q&A,1,
99,91,1202,12,Bonus Livestream - Grats On 10k Subs!,https://www.youtube.com/watch?v=cDCALXsYhMA,cDCALXsYhMA,Public Q&A,1,
99,91,1203,13,Q & A - Episode 12,https://www.youtube.com/watch?v=rzsgUZ8DM20,rzsgUZ8DM20,Public Q&A,1,
99,91,1204,14,Q & A - Episode 13,https://www.youtube.com/watch?v=Q2uo_IDnc2k,Q2uo_IDnc2k,Public Q&A,1,
99,91,1205,15,Q & A - Episode 14,https://www.youtube.com/watch?v=iLpJRVB3KzA,iLpJRVB3KzA,Public Q&A,1,
99,91,1206,16,Q & A - Episode 15,https://www.youtube.com/watch?v=eZVMMpwlMlI,eZVMMpwlMlI,Public Q&A,1,
99,91,1207,17,Q & A - Episode 16,https://www.youtube.com/watch?v=MmHuz8fcLS8,MmHuz8fcLS8,Public Q&A,1,
99,91,1208,18,Q & A - Episode 18,https://www.youtube.com/watch?v=QoeJB59qqRA,QoeJB59qqRA,Public Q&A,1,
99,91,1209,19,Q & A Episode 17,https://www.youtube.com/watch?v=eXuG-Dz0XoA,eXuG-Dz0XoA,Public Q&A,1,
99,91,1210,20,Q & A - Episode 20,https://www.youtube.com/watch?v=hwfSQg0MtkM,hwfSQg0MtkM,Public Q&A,1,
99,91,1211,21,Q & A - Episode 21,https://www.youtube.com/watch?v=k3YT1fB3wZs,k3YT1fB3wZs,Public Q&A,1,
99,91,1212,22,Q & A - Episode 22,https://www.youtube.com/watch?v=Wy7lshh0J8Q,Wy7lshh0J8Q,Public Q&A,1,
99,91,1213,23,Q & A - Episode 23,https://www.youtube.com/watch?v=TQwtdn2HN5Y,TQwtdn2HN5Y,Public Q&A,1,
99,91,1214,24,Q & A - Episode 24,https://www.youtube.com/watch?v=J1cSwUDx4oo,J1cSwUDx4oo,Public Q&A,1,
99,91,1215,25,Question & Answer - Episode 25,https://www.youtube.com/watch?v=TauRnIK7xU4,TauRnIK7xU4,Public Q&A,1,
99,91,1216,26,Q & A - Episode 26,https://www.youtube.com/watch?v=CXFYzT6uhjg,CXFYzT6uhjg,Public Q&A,1,
99,91,1217,27,"Q & A - Episode 28, part 1 of 2",https://www.youtube.com/watch?v=B3wTXR3Ka2U,B3wTXR3Ka2U,Public Q&A,1,
99,91,1218,28,"Q & A - Episode 28, part 2 of 2",https://www.youtube.com/watch?v=VWXzbSaJF_I,VWXzbSaJF_I,Public Q&A,1,
99,91,1219,29,"Q & A - Episode 30, 1 of 2",https://www.youtube.com/watch?v=PbOikNoT3nM,PbOikNoT3nM,Public Q&A,1,
99,91,1220,30,"Q & A - Episode 30, 2 of 2",https://www.youtube.com/watch?v=wlEg2EU0V_s,wlEg2EU0V_s,Public Q&A,1,
99,91,1221,31,Q & A - Episode 31,https://www.youtube.com/watch?v=Ekd5kwPtdRs,Ekd5kwPtdRs,Public Q&A,1,
99,91,1222,32,Question & Answer - Episode 32,https://www.youtube.com/watch?v=woaOltn1zMQ,woaOltn1zMQ,Public Q&A,1,
99,91,1223,33,Question & Answer - Episode 33,https://www.youtube.com/watch?v=0OExACIIEPI,0OExACIIEPI,Public Q&A,1,
99,91,1224,34,Personality Type & Dyslexia: Dario Nardi Answers,https://www.youtube.com/watch?v=juY3tnSG2cc,juY3tnSG2cc,Public Q&A,1,
99,92,1225,1,CS Psychic | Typing Random People Ep 2 | CS Joseph,https://www.youtube.com/watch?v=zD4EDIPm_KY,zD4EDIPm_KY,CS Psychic,1,
99,92,1226,2,CS Psychic | Typing Random People Ep 3 | CS Joseph,https://www.youtube.com/watch?v=M53bd21qyjo,M53bd21qyjo,CS Psychic,1,
99,92,1227,3,CS Psychic | Typing Random People Ep 4 | CS Joseph,https://www.youtube.com/watch?v=aknNJizD6DM,aknNJizD6DM,CS Psychic,1,
99,92,1228,4,"CS Psychic | EP 5, An ENTP, an ISFP, and an ENFJ walk into a bar... | CS Joseph",https://www.youtube.com/watch?v=Ur3wnft579s,Ur3wnft579s,CS Psychic,1,
99,92,1229,5,CS Psychic | Ep6 She Had Zero Qualms With Her Reading (INFJ) | CS Joseph,https://www.youtube.com/watch?v=MDIGebDPDDU,MDIGebDPDDU,CS Psychic,1,
99,92,1230,6,CS Psychic | Ep7 I Found an ISFJ / ENFJ (Intrigue) Couple! | CS Joseph,https://www.youtube.com/watch?v=GpDtsaT8cZY,GpDtsaT8cZY,CS Psychic,1,
99,92,1231,7,CS Psychic | Ep 8  Unveiling Kindness On the Street | CS Joseph,https://www.youtube.com/watch?v=t_twGVOk418,t_twGVOk418,CS Psychic,1,
99,92,1232,8,CS Psychic | Ep 9 She Felt Called Out! | CS Joseph,https://www.youtube.com/watch?v=QdIHn6bBRrc,QdIHn6bBRrc,CS Psychic,1,
99,92,1233,9,CS Psychic | Ep 10 Her Face When Her Fears Were Revealed! | CS Joseph,https://www.youtube.com/watch?v=g0pqIW_K7fc,g0pqIW_K7fc,CS Psychic,1,
99,92,1234,10,CS Psychic | An INTP Who Doesn't Play Video Games? Ep 11 | CS Joseph,https://www.youtube.com/watch?v=1rTZWkQKsPA,1rTZWkQKsPA,CS Psychic,1,
99,92,1235,11,CS Psychic | Golden Pair Counseling ep 12 | CS Joseph,https://www.youtube.com/watch?v=OYM8z2LToms,OYM8z2LToms,CS Psychic,1,
99,92,1236,12,CS Psychic | All 3 of Them Were Floored! Ep 13 | CS Joseph,https://www.youtube.com/watch?v=tWJciXdM_Gg,tWJciXdM_Gg,CS Psychic,1,
99,92,1237,13,CS Psychic | His Skepticism Proved His Type Ep 14 | CS Joseph,https://www.youtube.com/watch?v=m_pbZdhg1PY,m_pbZdhg1PY,CS Psychic,1,
99,92,1238,14,"CS Psychic | No...But Well, Yes... Ep 15 | CS Joseph",https://www.youtube.com/watch?v=jOlDh59EptI,jOlDh59EptI,CS Psychic,1,
99,92,1239,15,CS Psychic | All 4 Guys Agreed 100% Ep 16 | CS Joseph,https://www.youtube.com/watch?v=jNiT28r-jQk,jNiT28r-jQk,CS Psychic,1,
99,92,1240,16,CS Psychic | They tried to Withhold Info But it Didn’t Matter! Ep 17 | CS Joseph,https://www.youtube.com/watch?v=geCHgIEqaNE,geCHgIEqaNE,CS Psychic,1,
99,92,1241,17,CS Psychic | Ep 18 She Almost Stumped Chase! | CS Joseph,https://www.youtube.com/watch?v=8EyUTwZ85gI,8EyUTwZ85gI,CS Psychic,1,
99,92,1242,18,CS Psychic | Ep 19 Golden Pair Bros! | CS Joseph,https://www.youtube.com/watch?v=6CkRVTtN9XI,6CkRVTtN9XI,CS Psychic,1,
99,92,1243,19,CS Psychic | Ep 20 She Did Say She Wouldn't Cry | CS Joseph,https://www.youtube.com/watch?v=NO9ogfYeY58,NO9ogfYeY58,CS Psychic,1,
99,92,1244,20,CS Psychic | Ep 21 She Argued She Doesn’t Care About Reputation to Guard Her Reputation | CS Joseph,https://www.youtube.com/watch?v=Aqfkokg-nlI,Aqfkokg-nlI,CS Psychic,1,
99,92,1245,21,CS Psychic | Ep 22 She Only Said Her Name! | CS Joseph,https://www.youtube.com/watch?v=Q6N6Zljgah0,Q6N6Zljgah0,CS Psychic,1,
99,92,1246,22,CS Psychic | Ep 23 Responding or Speechless? You decide.... | CS Joseph,https://www.youtube.com/watch?v=VBluJZ_Ualo,VBluJZ_Ualo,CS Psychic,1,
99,92,1247,23,CS Psychic | Ep 26 He just walked away! | CS Joseph,https://www.youtube.com/watch?v=39tjcRNoTBo,39tjcRNoTBo,CS Psychic,1,
99,92,1248,24,Chase left him SPEECHLESS | CS Psychic Ep 25,https://www.youtube.com/watch?v=fwRK3DqpxpM,fwRK3DqpxpM,CS Psychic,1,
99,92,1249,25,CS Psychic | Ep 24 Chase was Impressed?! | CS Joseph,https://www.youtube.com/watch?v=FDnDGCcuii4,FDnDGCcuii4,CS Psychic,1,
99,92,1250,26,Social Compatibility does not mean social skills | Typing Randoms? | CS Joseph,https://www.youtube.com/watch?v=eAvKfnSi13E,eAvKfnSi13E,CS Psychic,1,
99,92,1251,27,Typing Random People Sep 21st | CS Joseph,https://www.youtube.com/watch?v=D0g8f4OQpe0,D0g8f4OQpe0,CS Psychic,1,
99,92,1252,28,What skills should INFPs learn? | Typing Random People | CS Joseph,https://www.youtube.com/watch?v=lpo7MEP5c-c,lpo7MEP5c-c,CS Psychic,1,
99,92,1253,29,How can an ESTP woman find happiness? | Typing Drunk People | CS Joseph,https://www.youtube.com/watch?v=0BWB3iNmGRM,0BWB3iNmGRM,CS Psychic,1,
99,92,1254,1,ISFP & ENTP Craziest Interrogation | Part 3 | CS Joseph Reacts,https://www.youtube.com/watch?v=OFHEXvKwCHE,OFHEXvKwCHE,Analyzing True Crime,1,
99,92,1255,2,"Psycho-Analyzing ""The Craziest Interrogation"" | Part 2 | CS Joseph Reacts",https://www.youtube.com/watch?v=gpZPS5Y3t04,gpZPS5Y3t04,Analyzing True Crime,1,
99,92,1256,3,"Psycho-Analyzing ""The Craziest Interrogation"" | Part 1 | CS Joseph Reacts",https://www.youtube.com/watch?v=_p8p0SVwVqU,_p8p0SVwVqU,Analyzing True Crime,1,
99,92,1257,4,Analyzing INTJ Murderer Jodi Arias | CS Joseph Reacts,https://www.youtube.com/watch?v=t3wIM-iItSk,t3wIM-iItSk,Analyzing True Crime,1,
